name,ilce_adi,LST_C,NDVI_L8,NDBI_L8
Anadolu Mahallesi,Konak,35.92697187655174,0.0709465805106142,0.0321066804737749
Anafartalar Mahallesi,Ödemiş,38.28089707002328,0.118650603304032,0.0138072314962042
Anbarseki Mahallesi,Karaburun,29.01164520798194,0.2581477187042596,-0.1057825769296799
Ansızca Mahallesi,Kemalpaşa,32.89945781335743,0.2161334842278896,-0.0724713158966574
Arap Hasan Mahallesi,Karabağlar,36.19298333418737,0.0666549577477479,0.0366279609024517
Ardıç Mahallesi,Çeşme,29.921811921640263,0.1944702272187678,-0.0494133237484538
Arkacılar Mahallesi,Kiraz,38.0585480781718,0.2263680710096768,-0.0269700922107663
Armağanlar Mahallesi,Bergama,35.83020020370795,0.2073952175230691,-0.0414906982667776
Armutlu Mahallesi,Tire,30.206682245822392,0.2566816530452505,-0.0787761089402815
Arpadere Mahallesi,Kınık,34.676165707461216,0.2082880470275992,-0.0257863209143852
Arpaseki Mahallesi,Kınık,34.61850599828059,0.1809513865972428,-0.0151488695816149
Arslanlar Mahallesi,Torbalı,36.46258804181824,0.2175208664380636,-0.0687488636040914
Artıcak Mahallesi,Ödemiş,25.975731480305274,0.252189608234499,-0.1110498393680836
Arıkbaşı Mahallesi,Bayındır,38.12195764897684,0.2203189890148434,-0.0685298359849876
Ata Mahallesi,Menderes,37.599907924526654,0.1663717529728991,-0.0060039049551819
Atakent Mahallesi,Karşıyaka,33.65645967912119,0.1574494499079741,-0.0471818875328911
Ataköy Mahallesi,Menderes,29.41252026228317,0.2434576340603633,-0.100130562576635
Atalan Mahallesi,Torbalı,33.956810601518214,0.243784375294493,-0.089636263746327
Atamer Mahallesi,Konak,34.0839867771357,0.1080969445738111,-0.0114990862098895
Atatürk Mahallesi,Bayındır,34.79520871330755,0.16577412322658028,-0.03372446311863984
Atatürk Organize Sanayi Bölgesi,Çiğli,39.372651464523074,0.0656855143132735,0.0160634919800442
Atatürk Plastik Organize Sanayi Bölgesi,Menemen,37.063301322593226,0.0919935143621528,0.0124309113958583
Ataşehir Mahallesi,Çiğli,37.046083048664144,0.1033056105322496,-0.0103147165567408
Atilla Mahallesi,Konak,35.43705002753054,0.0583637632333561,0.0423233656676453
Atmaca Mahallesi,Bergama,38.32021725361079,0.131887287010656,0.0182097672754517
Atçılar Mahallesi,Bergama,37.66551804635986,0.1927521757031196,-0.0065234399917603
Atıfbey Mahallesi,Gaziemir,35.0207730645851,0.1030205336003793,0.0076799721051947
Avunduk Mahallesi,Bergama,34.404590567994944,0.2112097332727139,-0.0328345415118233
Avunduruk Mahallesi,Kiraz,33.74077339921829,0.22564562648695063,-0.04876090959241415
Ayaklıkırı Mahallesi,Tire,33.554730233601305,0.2165205118976093,-0.0446475083300144
Ayaskent Mahallesi,Bergama,34.86728941956296,0.1861062398854482,-0.0206914678367247
Aydoğdu Mahallesi,Kiraz,35.41507927492478,0.1940829653388046,-0.037288541572832054
Aydın Mahallesi,Karabağlar,35.66544032752435,0.0881752799014935,0.0013675956034086
Aydınlıkevler Mahallesi,Çiğli,36.47401724362965,0.132202854063973,-0.0118068287567062
Ayrancılar Mahallesi,Torbalı,37.39628180262604,0.1614632958973458,-0.019551020776921
Ayvacık Mahallesi,Menemen,36.55074132264927,0.1881035058062147,-0.0466742758843916
Ayvatlar Mahallesi,Bergama,31.763001325764808,0.2526185698300388,-0.1065155795987118
Aziziye Mahallesi,Bergama,36.61483803400799,0.15272414895979428,-0.006857123765737268
Aşağı Mahalle,Kınık,38.58094193974238,0.1318581807049317,0.0202840857917974
Aşağı Yenmiş Mahallesi,Kemalpaşa,38.85357332913957,0.1417944981533842,0.00019468797497951303
Aşağıbey Mahallesi,Bergama,31.223001049760907,0.2500929041753827,-0.1100075957561947
Aşağıcuma Mahallesi,Bergama,36.622977217106666,0.2251858969772627,-0.0485410777289856
Aşağıkırıklar Mahallesi,Bergama,35.46458136866524,0.1548047555743051,-0.0092782677248391
Aşağıkızılca Mahallesi,Kemalpaşa,32.55222410120252,0.2435021249092603,-0.0971963575705404
Aşağıılgındere Mahallesi,Bergama,33.84950768814314,0.2197025170098272,-0.0570643635416978
Aşağışakran Mahallesi,Aliağa,35.12072237853369,0.1829963718561554,-0.02333409568712
Aşık Veysel Mahallesi,Karabağlar,37.73399438106667,0.0539893979171963,0.0194573329511159
B.Hayrettin Paşa Mahallesi,Aliağa,34.4736970830806,0.1470654179248182,-0.0091897609476975
Bademalan Mahallesi,Kınık,34.524314726273,0.2181678171255553,-0.0571782127623325
Bademler Mahallesi,Urla,32.61461103455618,0.195957922161073,-0.0420377159712084
Bademli Mahallesi,Ödemiş,31.955229995322874,0.22457586117985684,-0.06917339613278535
Bahar Mahallesi,Karabağlar,36.41569494310208,0.0751105945634482,0.0138137180807221
Bahariye Mahallesi,Tire,31.026231070680126,0.1694742389796591,-0.039140137032624145
Bahriye Üçok Mahallesi,Karabağlar,35.86743225472487,0.10657892086929649,0.0113264732186089
Bahçearası Mahallesi,Kiraz,29.57107383270372,0.2379199425331212,-0.0512106275479649
Bahçedere Mahallesi,Aliağa,41.26113081721618,0.1266723917971103,0.0319969144543906
Bahçelerarası Mahallesi,Balçova,34.507207279041914,0.1843520945488423,-0.0537228708709277
Bahçeli Mahallesi,Dikili,35.568864419831705,0.1945775369763301,-0.0280082134095164
Bahçelievler Mahallesi,Torbalı,36.797280224211136,0.12746548300593577,0.0009575755094092748
Bakırköy Mahallesi,Beydağ,32.64693740266436,0.2130056720976222,-0.0520952032918395
Balaban Mahallesi,Kınık,35.693736240274276,0.20290212258261264,-0.027679752253187452
Balabanlı Mahallesi,Ödemiş,35.13325083607343,0.2598569999487579,-0.0787904015114145
Balatçık Mahallesi,Çiğli,40.19003237361638,0.1151388978705742,-0.0073612306434724
Balcılar Mahallesi,Bayındır,26.205993394053987,0.2754918766577227,-0.1317027239284903
Ballıkuyu Mahallesi,Konak,37.10216766947796,0.0821495675590775,0.0244469870549312
Balıklıova Mahallesi,Urla,32.8301214518925,0.2115231955547492,-0.0371677691506116
Barbaros Mahallesi,Urla,36.354276416309226,0.12987774258431004,0.0018405999069795204
Barutçu Mahallesi,Selçuk,31.513986497785048,0.2379857219845252,-0.0817684345625022
Barış Mahallesi,Karabağlar,36.7761772658973,0.07467741009718876,0.02672790468893165
Basın Sitesi Mahallesi,Karabağlar,35.610262329707346,0.0893969863906519,0.0120499777849923
Bayraklı Mahallesi,Bayraklı,34.02272895769421,0.0982063024617906,-0.00530108970206
Bayramcılar Mahallesi,Bergama,35.77170919160936,0.218793746726942,-0.021359244096726
Bayramlı Mahallesi,Kemalpaşa,27.16609238329808,0.2717530829367549,-0.1224446462416551
Bayırlı Mahallesi,Ödemiş,26.34461508278117,0.2984266118139739,-0.1217652386038406
Bağalan Mahallesi,Kınık,35.287989474861696,0.2147728506793519,-0.0516085452468135
Bağcılar Mahallesi,Menemen,35.79201990021941,0.1885953356220208,-0.0347554947161283
Bağyurdu 29 Ekim Mahallesi,Kemalpaşa,25.97516611835787,0.2981269585084366,-0.1458344397432214
Bağyurdu Organize Sanayi Bölgesi,Kemalpaşa,40.48639732966133,0.1137846268812905,3.094468241880562e-05
Başaran Mahallesi,Kiraz,31.133173329034005,0.2482779178913619,-0.0376879207804949
Başköy Mahallesi,Tire,31.008424868978334,0.2317275555156695,-0.0645145803263371
Bebekler Mahallesi,Ödemiş,28.01099089934328,0.2800344496379855,-0.1333513276754799
Bekirler Mahallesi,Bergama,32.12348565074417,0.2358522039765385,-0.0695571904474733
Belen Mahallesi,Menemen,36.77137934482195,0.2078209855455114,-0.0367269614485187
Belenbaşı Mahallesi,Buca,34.22962185034556,0.2213347821518924,-0.0692005721193912
Belevi Mahallesi,Selçuk,33.31318005903639,0.2276368628213416,-0.0794382897293477
Bengiler Mahallesi,Seferihisar,31.73632664860657,0.2521376493526861,-0.0992479899590303
Bengisu Mahallesi,Ödemiş,38.14994680610066,0.1185313671082791,0.0320994910665123
Bergama Organize Sanayi Bölgesi,Bergama,38.08281313775629,0.0936822260919852,0.0363107591271365
Beyazevler Mahallesi,Gaziemir,33.94060483015035,0.1711781244022174,-0.0507656993889461
Beyazıtlar Mahallesi,Ödemiş,36.5284883164652,0.2513516862913103,-0.0598272845571055
Beyköy Mahallesi,Beydağ,28.06055103003576,0.2626866054509276,-0.0999284715045813
Beyler Mahallesi,Seferihisar,33.05819903619995,0.2083041304434941,-0.0565394562259359
Beşpınar Mahallesi,Kemalpaşa,29.653454792015225,0.2113685980885639,-0.0620095401154075
Beşyol Mahallesi,Bornova,31.270690485138896,0.1973419961581926,-0.0511949443836568
Binbaşı Reşatbey Mahallesi,Gaziemir,36.72749167766136,0.0945340402714961,0.0015588307841892
Birgi Mahallesi,Ödemiş,34.218689649444585,0.22980652845670202,-0.05202364959066625
Birlik Mahallesi,Bornova,36.627484101713854,0.0666816464597153,0.0148959497297482
Bostanlı Mahallesi,Karşıyaka,33.93940166993165,0.1025201471968005,0.0012685545660566
Boyalık Mahallesi,Çeşme,30.228009712020707,0.151444132953271,-0.0443967617402332
Boynuyoğun Mahallesi,Tire,33.15210072684548,0.2362388759989595,-0.0839893168087582
Bozalan Mahallesi,Menemen,32.290829708532165,0.2362699596563412,-0.0809608583421866
Bozcayaka Mahallesi,Ödemiş,37.880266492982365,0.2021898077465185,-0.0086086539122313
Bozdağ Mahallesi,Ödemiş,25.70470782929284,0.2249458793398262,-0.0836230213510153
Bozkurt Mahallesi,Konak,34.527739733883266,0.0762584659502591,0.0368926814511456
Bozköy Mahallesi,Bergama,33.43003880782844,0.19620007120525113,-0.058371168461239076
Bozyaka Mahallesi,Karabağlar,37.47593957133216,0.0517814635905141,0.0383674130096603
Bozyerler Mahallesi,Bergama,34.55036607187119,0.2249390771054161,-0.063346597055242
Boğaziçi Mahallesi,Konak,36.75656492093802,0.072637895420583,0.0304624994652462
Buca Koop Mahallesi,Buca,34.959730206971415,0.1132308150611099,-0.0078848284573196
Buca Organize Sanayi Bölgesi,Buca,33.49994076068567,0.0994447707399866,0.0038303270549613
Bucak Mahallesi,Ödemiş,35.68118583387994,0.2127110900546801,-0.0260619214032442
Bulgurca Mahallesi,Menderes,39.29227907713928,0.1838089990140174,-0.0159906759883224
Buruncuk Mahallesi,Bayındır,38.21672188514817,0.21297442584696247,-0.0502573949738742
Bölcek Mahallesi,Bergama,34.73610323243115,0.1856408506681869,-0.0351328969662337
Bülbüldere Mahallesi,Torbalı,36.4882329783799,0.2139805324107925,-0.0250603139762423
Bülbüller Mahallesi,Ödemiş,33.79237617793044,0.2466277419863857,-0.0842079079700476
Büyükavulcuk Mahallesi,Ödemiş,39.06445802564019,0.2302217448731952,-0.0620915839384836
Büyükkale Mahallesi,Tire,30.37918969738141,0.2530317951168281,-0.1216918742575478
Büyükkemerdere Mahallesi,Tire,27.548092924702285,0.2689286750673265,-0.0989306371701063
Büyükkömürcü Mahallesi,Tire,29.723922899587755,0.2473620089463639,-0.0797610811689079
Büyükoba Mahallesi,Kınık,35.046725916605745,0.2056610940018434,-0.0437207926909355
Bıyıklar Mahallesi,Bayındır,39.536899768427126,0.1393874528922624,0.0220498600017158
Bıçakçı Mahallesi,Ödemiş,27.129768761936123,0.282523837704246,-0.1084262123186745
Cambazlı Mahallesi,Tire,25.287357879192687,0.2741493949002158,-0.1305651810691863
Camiatik Mahallesi,Urla,32.465902568630376,0.1961432742299136,-0.0422213993072692
Camii Mahallesi,Bayındır,39.71743064955298,0.1152657685721962,0.0530470034251363
Camiikebir Mahallesi,Menemen,35.86744124777089,0.2236165169667782,-0.0685812178977964
Camikebir Mahallesi,Seferihisar,32.35064189195125,0.2130975972607561,-0.0574773463830204
Celal Bayar Mahallesi,Çeşme,31.378002953724376,0.171662857573055,-0.0236829181497296
Cengiz Topel Mahallesi,Konak,36.39629544784864,0.1377242869867281,-0.0167361041613631
Cengizhan Mahallesi,Bayraklı,35.734300320779425,0.0965990894649925,0.0137578836632194
Cennetoğlu Mahallesi,Karabağlar,37.626420654791474,0.0680157622901622,0.0262084838870349
Cennetçeşme Mahallesi,Karabağlar,36.58492599532636,0.1305322615246775,0.0053014972283924
Ceritler Mahallesi,Kiraz,35.01395490573539,0.2470481663136161,-0.0568320596970212
Cevaplı Mahallesi,Bergama,36.444951255219095,0.2004887922874241,-0.0342749611559858
Cevizalan Mahallesi,Ödemiş,33.021599824119576,0.2367029798064143,-0.019303522066703
Cevizli Mahallesi,Kiraz,30.337513342464277,0.2319003099397326,-0.0450706220516223
Cumalı Mahallesi,Kemalpaşa,32.044635859599374,0.2196137043421004,-0.073701730036218
Cumhuriyet Mahallesi,Bayındır,35.56841546509645,0.17546576693473878,-0.03808092828163566
Cüneytbey Mahallesi,Menderes,38.46106630197453,0.1246097627966468,0.0039985608256844
Dallık Mahallesi,Tire,26.69538148088044,0.2751393229782206,-0.1202466295160511
Dalyan Mahallesi,Çeşme,31.988255803941843,0.1534501788132888,-0.0174968344959216
Damlacık Mahallesi,Kemalpaşa,31.78750804741584,0.2288427424183294,-0.0732282864213215
Dayıemir Mahallesi,Konak,36.50742422969699,0.0627870737427613,0.0506003585515499
Dağdere Mahallesi,Tire,31.41700768543106,0.2185896531535686,-0.0515189093103749
Dağkızılca Mahallesi,Torbalı,32.04541597374912,0.2387601326560048,-0.090704244871021
Dağteke Mahallesi,Torbalı,32.07451348144309,0.234152567373007,-0.1008157415163729
Dağıstan Mahallesi,Bergama,33.847736604439056,0.2201547229958466,-0.0594756201642131
Dedebaşı Mahallesi,Karşıyaka,36.192798389230575,0.0734925391703772,0.0286268427981989
Deliktaş Mahallesi,Dikili,37.68253475615472,0.1831083098094792,-0.0144599286618279
Demirci Mahallesi,Torbalı,34.41994368839523,0.2186535779975559,-0.0550238904411591
Demircidere Mahallesi,Bergama,31.170124510694272,0.2428279549039767,-0.1120261121674243
Demircili Mahallesi,Ödemiş,35.444944306525045,0.20536771813922672,-0.0469265928586474
Demircilik Mahallesi,Bayındır,39.64802836828285,0.1957408967257692,-0.0287017697573839
Demirdere Mahallesi,Ödemiş,26.951886186344105,0.2285889810580417,-0.0690399459512716
Demirköprü Mahallesi,Karşıyaka,36.07010770256773,0.06494120220801,0.0265089012310213
Demirtaş Mahallesi,Dikili,38.27756079492253,0.1790142723461119,-0.0079869606675781
Denizköy Mahallesi,Dikili,35.45135092443478,0.2066709786672095,-0.044091909359445
Denizli Mahallesi,Urla,30.13462270648837,0.2099900264382821,-0.0789303785102071
Dere Mahallesi,Tire,27.294572245577022,0.2280430566539222,-0.0879435026599555
Derebaşı Mahallesi,Tire,38.6223098762349,0.2183490593761167,-0.0429868834688052
Dereköy Hacılar Mahallesi,Bergama,31.055800154136303,0.2415343738456314,-0.0704370751353166
Dereköy Mahallesi,Bergama,33.486111568647694,0.23216513987205886,-0.06372637599599655
Dereli Mahallesi,Tire,29.415418818335567,0.2387743937726163,-0.0855426217459687
Dereuzunyer Mahallesi,Ödemiş,30.953764350963343,0.2073995137950171,-0.0825690868033655
Dernekli Mahallesi,Bayındır,30.957230087633764,0.2756242006985094,-0.1278814970066127
Develi Mahallesi,Menderes,37.24504051422436,0.1788838139317265,-0.0096783136233449
Devrim Mahallesi,Karabağlar,37.1430454763136,0.1083496437535847,0.0138352087249776
Değirmencieli Mahallesi,Kınık,34.65040763495741,0.2092748455910804,-0.0538026034114709
Değirmendere Mahallesi,Menderes,32.40233087552264,0.2232057743984911,-0.07879135831555545
Dibekçi Mahallesi,Tire,28.302287344875307,0.2057081030184672,-0.0543963418340815
Dicle Mahallesi,Buca,37.16300435627525,0.0598363389446004,0.0291445151376744
Dirmil Mahallesi,Torbalı,35.4210865215923,0.2147419189662987,-0.053514492698898
Dokuz Eylül Mahallesi,Gaziemir,34.25861150178418,0.1721412761728838,-0.0310161406250729
Dokuzlar Mahallesi,Kiraz,29.99679907454907,0.2459327148747455,-0.0609411544309571
Dolaplıkuyu Mahallesi,Konak,36.34659448929892,0.0698227822659132,0.0342011522642797
Dolaylar Mahallesi,Ödemiş,30.6099584354888,0.2597567060547992,-0.0982908212349245
Donanmacı Mahallesi,Karşıyaka,34.47797572448216,0.0893304086474053,0.0095342750968254
Doyranlı Mahallesi,Tire,39.99240718134318,0.2125614583237071,-0.029075929593962
Doğa Mahallesi,Menemen,37.01255017039114,0.1976268728317714,-0.0278323020231307
Doğanay Mahallesi,Karabağlar,36.99565651282526,0.0600853075407847,0.04368949529911
Doğancı Mahallesi,Bergama,39.41223765966789,0.1722203316749919,0.0355747805847981
Doğancılar Mahallesi,Kiraz,31.38736160329203,0.2353832371797248,-0.05595437288851235
Doğanlar Mahallesi,Bornova,36.90515579592684,0.0660492475434263,0.0179085511608692
Doğançay Mahallesi,Bayraklı,34.09614402376763,0.1913968963227771,-0.0454442264634665
Duatepe Mahallesi,Tire,32.141160734471946,0.1540116700237114,-0.03286751119805245
Dumlupınar Mahallesi,Tire,33.2701028946322,0.14017329444334006,-0.006026936310062249
Durmuşlar Mahallesi,Bergama,36.315058126348056,0.1792339409356806,0.0077272330184495
Dündarlı Mahallesi,Tire,33.41193911387917,0.22842577267262046,-0.06599269387019915
Düverlik Mahallesi,Torbalı,35.80818298567819,0.2135747780837031,-0.0759788510185024
Düzce Mahallesi,Seferihisar,31.34383319429775,0.2266127938967562,-0.0661755898828589
Efeler Mahallesi,Buca,36.47881469303787,0.1077166528614291,0.0066411564769219
Efemçukuru Mahallesi,Menderes,34.28875293840067,0.2059910354787979,-0.049797011422439
Ege Mahallesi,Konak,35.93689994917161,0.0777605793158736,0.0080894384740531
Egekent Mahallesi,Çiğli,41.08818778278718,0.1363450724826709,-0.0236052642117176
Egemen Mahallesi,Kemalpaşa,31.21665464170092,0.2624450879969047,-0.1276324192222921
Egemenlik Mahallesi,Bornova,34.91302028415641,0.1125491880374196,-0.0161525620425861
Elifli Mahallesi,Bayındır,36.53350250787954,0.2528691126894389,-0.091839452350381
Elmadere Mahallesi,Kınık,34.467515039220466,0.1845616617943725,-0.0244332412123812
Emek Mahallesi,Bayraklı,36.9308608547859,0.0942437256929577,0.0117209777565605
Emenler Mahallesi,Kiraz,30.33407129421345,0.2595267869769471,-0.0484554823721212
Emir Sultan Mahallesi,Konak,36.65393976551872,0.0864293251990206,-0.0025511128530852
Emiralem Merkez Mahallesi,Menemen,34.726050187418835,0.2161810718044802,-0.0702051325810007
Emirli Mahallesi,Ödemiş,34.35381031745589,0.2400783877292046,-0.0727749690000908
Emmioğlu Mahallesi,Ödemiş,36.84490399965111,0.2335407543693128,-0.080030361030672
Emrez Mahallesi,Gaziemir,38.15776345118141,0.0796671136834081,0.017221817632406
Ergene Mahallesi,Bornova,37.96950925651308,0.1068443384759195,0.00046482272416469326
Ergenli Mahallesi,Bayındır,35.09242262147772,0.2369288144188612,-0.0762664933514059
Erikli Mahallesi,Beydağ,27.12415424151298,0.290019252452335,-0.1226357104905727
Ertuğrul Mahallesi,Ödemiş,34.96209665877724,0.16153325770562071,-0.0237812449614674
Erzene Mahallesi,Bornova,36.07799328561525,0.1993705265562084,-0.0613365876162038
Esatpaşa Mahallesi,Menemen,37.78086981054872,0.1087654147328152,-0.0048195352980043
Esenlik Mahallesi,Karabağlar,35.73806773796892,0.0489209713984691,0.0467528769862281
Esentepe Mahallesi,Dikili,38.17264742631065,0.1421942277219501,-0.005093262414159467
Esenyalı Mahallesi,Karabağlar,35.83087088641458,0.1121906276017995,0.0025803798796969
Eskioba Mahallesi,Tire,35.4006481648911,0.2265339123709315,-0.055536436454285
Etiler Mahallesi,Konak,37.54387945234488,0.0659611674763969,0.0266636359261042
Evka 3 Mahallesi,Bornova,35.994245497106164,0.1697497857477139,-0.0474091064835084
Evka 4 Mahallesi,Bornova,37.92506854512972,0.142653635142205,-0.0210465982346567
Evka-2 Mahallesi,Çiğli,39.23426570406638,0.1457540335081808,-0.020221404197196
Evka-5 Mahallesi,Çiğli,38.136625827463256,0.1323114858614132,-0.0193637648677292
Evka-6 Mahallesi,Çiğli,38.461277327942256,0.1328970540867725,-0.0221273333142303
Eğerci Mahallesi,Torbalı,36.0457366679746,0.196512494578306,-0.0594008730870889
Eğiller Mahallesi,Bergama,36.24199975548028,0.1764736399993241,0.0061553520726732
Eğitim Mahallesi,Balçova,35.94981930446068,0.0957125049182277,0.005829768155438
Eğlenhoca Mahallesi,Karaburun,30.87637298294796,0.2439939382420896,-0.083161945482953
Eğridere Mahallesi,Tire,31.102265080562727,0.23043842073658286,-0.05945675771141856
Eğrigöl Mahallesi,Bergama,33.47465513134488,0.1937436403937144,-0.0334379568303054
Fahrettin Altay Mahallesi,Karabağlar,35.88869631454139,0.1322894818684974,-0.0171965016323266
Fahrettinpaşa Mahallesi,Çeşme,31.558899381481496,0.1922588636373384,-0.0571145957069247
Faik Paşa Mahallesi,Konak,35.029259781261686,0.0876234116723232,0.0290339310943639
Fatih Mahallesi,Bergama,35.44173026864477,0.1693888640158445,-0.03503880256093997
Ferahlı Mahallesi,Konak,35.63474663049919,0.0837519695829475,0.0214921574718242
Ferizler Mahallesi,Bergama,36.31267208277698,0.1862083300502475,-0.0020798382061922
Fevzi Paşa Mahallesi,Konak,36.42394449833719,0.0802695469486467,0.0202904805837951
Fevzi Çakmak Mahallesi,Torbalı,36.78997168107461,0.15604508060099645,-0.0064143368498898
Fevzipaşa Mahallesi,Bergama,36.19873281202329,0.1764958361140691,-0.02032013270895955
Fikri Altay Mahallesi,Karşıyaka,36.76338885832176,0.0702820445458074,0.028471810165847
Fuat Edip Baksı Mahallesi,Bayraklı,35.82543295625513,0.1139034292215888,-0.001745688561964
Fırat Mahallesi,Buca,36.15826048287258,0.1018451092271684,0.0035218848546608
Fırınlı Mahallesi,Bayındır,36.40259251120111,0.2455148937718546,-0.0815140496766052
Gaybi Mahallesi,Menemen,37.8842549991514,0.1003811120451499,0.0281918722906916
Gaylan Mahallesi,Bergama,36.3514177332272,0.1933912641479395,-0.0244614491599226
Gazi Mahallesi,Menemen,36.45131656492905,0.10059557998693192,0.017728247414146935
Gazi Mustafa Kemal Mahallesi,Torbalı,35.17512681590017,0.19934308062097794,-0.04817485901126685
Gazi Osman Paşa Mahallesi,Bornova,35.9877837171243,0.0619238568911517,0.0145396033424218
Gazikent Mahallesi,Gaziemir,34.66065430069457,0.1353612458736142,-0.0243575333486589
Gaziler Mahallesi,Bayındır,34.279251623875055,0.1655174949155003,-0.026997760664216552
Gaziosmanpaşa Mahallesi,Bergama,37.02564714676032,0.103692438562729,0.0117692721773441
Gazipaşa Mahallesi,Dikili,36.54525945138494,0.13705593960795392,0.011123536579327164
Gedik Mahallesi,Kiraz,35.16662641447544,0.2277812055419351,-0.025286598886726
General Asım Gündüz Mahallesi,Karabağlar,37.05155819652275,0.0915132051275964,-0.0016195376522088
General Kazım Özalp Mahallesi,Karabağlar,36.23159024290889,0.104717002117208,-0.0027046085327581
Gereli Mahallesi,Ödemiş,36.3177065900953,0.2633040643017708,-0.0708637057246371
Germiyan Mahallesi,Çeşme,34.89506272278452,0.1875952994818036,-0.012768266176354
Gerçekli Mahallesi,Ödemiş,37.04403091785609,0.2164879174068676,-0.026508781697419
Goncalar Mahallesi,Karşıyaka,36.07279885095822,0.0650755510249512,0.0388314592094839
Göbeller Mahallesi,Bergama,32.135226376467415,0.2432214665854868,-0.0929139509459392
Gödence Mahallesi,Seferihisar,30.714723328412468,0.2417614473001647,-0.0994602219340337
Gökdere Mahallesi,Bornova,31.57660116545262,0.2101988069517223,-0.0720670147969373
Göksu Mahallesi,Buca,35.67006807386071,0.0428048267265052,0.0412520938656263
Göktepe Mahallesi,Menemen,33.45799598454565,0.2123479790510012,-0.0609465063861656
Gökyaka Mahallesi,Kemalpaşa,30.7678650880183,0.2483321941713796,-0.1017626029559234
Gökçealan Mahallesi,Selçuk,33.76606558798844,0.2419823757143449,-0.1064638605928067
Gökçeağıl Mahallesi,Dikili,35.891693764506364,0.2116151944539135,-0.0489478265869754
Gökçen Mahallesi,Tire,35.92577494055007,0.2268536457490308,-0.0717744650950489
Gökçeyurt Mahallesi,Bergama,35.61533155793205,0.2217165338694019,-0.060392778762842346
Gölcük Mahallesi,Ödemiş,31.45554590765552,0.19170045643925537,-0.05766236149083013
Gölcükler Mahallesi,Menderes,37.60425164655494,0.1697341168002415,-0.0099447708313936
Göllüce Mahallesi,Torbalı,37.76358311819305,0.2149501374020051,-0.0410508796120104
Gölova Mahallesi,Menderes,30.3863661453354,0.2437111762061173,-0.0863410789932953
Görece Cumhuriyet Mahallesi,Menderes,36.060532292699904,0.2025673520882894,-0.0435823689205833
Görece Mahallesi,Menemen,35.95877057210829,0.2155354775306814,-0.0480375124581692
Göztepe Mahallesi,Konak,34.76775256977165,0.1026098001657719,-0.0035018003579549
Göçbeyli Kaplan Mahallesi,Bergama,32.20933635771277,0.248199613393458,-0.0788384191143403
Göçbeyli Mahallesi,Bergama,36.15570263080598,0.1821861981060564,-0.0287387250942107
Gülbahçe Mahallesi,Urla,34.957149132772976,0.1966999233964557,-0.037384853075323
Gültepe Mahallesi,Bergama,32.96532901902594,0.2318575771639534,-0.0790113141155841
Gülyaka Mahallesi,Karabağlar,36.60517290942063,0.0632873699593061,0.0316011879095297
Gümüldür Atatürk Mahallesi,Menderes,29.434493494144437,0.2391925124739652,-0.1010530229415954
Gümüldür Cumhuriyet Mahallesi,Menderes,29.263136021503225,0.2612279381481445,-0.1189076776808644
Gümüldür Fevzi Çakmak Mahallesi,Menderes,30.25178460677888,0.2389788877990274,-0.0995993493488126
Gümüldür İnönü Mahallesi,Menderes,28.04815959454613,0.2525916310216329,-0.1225662124390509
Gümüşpala Mahallesi,Bayraklı,35.939494475842146,0.0776585793079169,0.016778074214882
Günaltay Mahallesi,Karabağlar,36.98906429484626,0.0755398369533281,0.0219364405071938
Günerli Mahallesi,Menemen,34.62410229099391,0.2080098288989419,-0.0481604523894414
Güney Mahallesi,Ödemiş,32.213321994162065,0.164600691513728,-0.03295380729548195
Güneş Mahallesi,Konak,36.90561594596464,0.0551417422483875,0.0471314343412697
Güneşli Mahallesi,Bergama,34.15296673062644,0.18452210707734018,-0.015461559859510266
Güngör Mahallesi,Konak,36.01983307263455,0.0671975960529037,0.0416268338950459
Günlüce Mahallesi,Ödemiş,34.06267559431717,0.2352727374701859,-0.0741853610169716
Gürpınar Mahallesi,Bornova,29.56253499028571,0.2138441972626999,-0.0955451901612214
Güven Mahallesi,Buca,36.98769060419738,0.0620361896164602,0.0549538135761485
Güvendik Mahallesi,Urla,29.79547491193226,0.2328565467443341,-0.1064268683366539
Güzelhisar Mahallesi,Aliağa,34.7372849037244,0.1821872180255949,-0.0317961632869984
Güzeltepe Mahallesi,Çiğli,39.21298033188752,0.1057690103974309,0.0172239746812372
Güzelyalı Mahallesi,Konak,36.17621579000003,0.0845395194473778,0.0212173195254877
Güzelyurt Mahallesi,Konak,37.21780304258716,0.0560572532748795,0.0671125288449813
Hacı Beşir Mahallesi,Bayındır,39.40577242047414,0.1258942759577969,0.0398428061195574
Hacı İbrahim Mahallesi,Bayındır,37.70203815604072,0.2154705853481772,-0.0303032349140853
Hacı İsa Mahallesi,Urla,31.93617266603121,0.1208814009963304,-0.0076689589918365
Hacıhamzalar Mahallesi,Bergama,33.66761711105806,0.2462928213555943,-0.0647336416406814
Hacıhasan Mahallesi,Ödemiş,29.35559668085337,0.2658833487669707,-0.0811778706375937
Hacıveli Mahallesi,Foça,37.6778767528038,0.1669951554514891,-0.0134518521443629
Hacıömerli Mahallesi,Aliağa,38.304469269795135,0.1629600495006465,0.0096673820618346
Halilağalar Mahallesi,Bergama,31.14150400076993,0.2373877317193697,-0.0737422915905563
Halilbeyli Mahallesi,Kemalpaşa,38.574139002697606,0.1806683915380313,-0.032524331614145
