||Sütunlar|
Satırlar||Belediye, Köy Ve Mahalle Nüfusları|
||Ölçüm bazında|
|||
|||
|İzmir(Buca/Buca Bel./Aydoğdu Mah.)-41009|9467.0|
|İzmir(Buca/Buca Bel./Barış Mah.)-41010|13169.0|
|İzmir(Buca/Buca Bel./Belenbaşı Mah.)-192811|1838.0|
|İzmir(Buca/Buca Bel./Buca Koop Mah.)-41011|19565.0|
|İzmir(Buca/Buca Bel./Çağdaş Mah.)-41013|2358.0|
|İzmir(Buca/Buca Bel./Çaldıran Mah.)-41014|3298.0|
|İzmir(Buca/Buca Bel./Çamlık Mah.)-41015|9316.0|
|İzmir(Buca/Buca Bel./Çamlıkule Mah.)-41016|21632.0|
|İzmir(Buca/Buca Bel./Çamlıpınar Mah.)-41017|12209.0|
|İzmir(Buca/Buca Bel./Cumhuriyet Mah.)-41012|4610.0|
|İzmir(Buca/Buca Bel./Dicle Mah.)-41018|5892.0|
|İzmir(Buca/Buca Bel./Doğancılar Mah.)-192853|326.0|
|İzmir(Buca/Buca Bel./Dumlupınar Mah.)-41019|4070.0|
|İzmir(Buca/Buca Bel./Efeler Mah.)-41020|19357.0|
|İzmir(Buca/Buca Bel./Fırat Mah.)-41021|21027.0|
|İzmir(Buca/Buca Bel./Gaziler Mah.)-41022|6774.0|
|İzmir(Buca/Buca Bel./Göksu Mah.)-41023|29709.0|
|İzmir(Buca/Buca Bel./Güven Mah.)-41024|6549.0|
|İzmir(Buca/Buca Bel./Hürriyet Mah.)-41025|14623.0|
|İzmir(Buca/Buca Bel./İnkılap Mah.)-41026|9679.0|
|İzmir(Buca/Buca Bel./İnönü Mah.)-41027|19626.0|
|İzmir(Buca/Buca Bel./İzkent Mah.)-41028|5152.0|
|İzmir(Buca/Buca Bel./Karacaağaç Mah.)-192823|1014.0|
|İzmir(Buca/Buca Bel./Karanfil Mah.)-41029|3694.0|
|İzmir(Buca/Buca Bel./Kaynaklar Merkez Mah.)-41048|1891.0|
|İzmir(Buca/Buca Bel./Kırklar Mah.)-192839|3511.0|
|İzmir(Buca/Buca Bel./Kozağaç Mah.)-41030|21203.0|
|İzmir(Buca/Buca Bel./Kuruçeşme Mah.)-41031|17407.0|
|İzmir(Buca/Buca Bel./Laleli Mah.)-41032|6993.0|
|İzmir(Buca/Buca Bel./Menderes Mah.)-41033|13080.0|
|İzmir(Buca/Buca Bel./Murathan Mah.)-41034|3641.0|
|İzmir(Buca/Buca Bel./Mustafa Kemal Mah.)-41035|22106.0|
|İzmir(Buca/Buca Bel./Seyhan Mah.)-41036|2494.0|
|İzmir(Buca/Buca Bel./Şirinkapı Mah.)-41037|4197.0|
|İzmir(Buca/Buca Bel./Ufuk Mah.)-41038|15852.0|
|İzmir(Buca/Buca Bel./Vali Rahmi Bey Mah.)-41039|8838.0|
|İzmir(Buca/Buca Bel./Yaylacık Mah.)-41040|17352.0|
|İzmir(Buca/Buca Bel./Yenigün Mah.)-41041|22055.0|
|İzmir(Buca/Buca Bel./Yeşilbağlar Mah.)-41042|19299.0|
|İzmir(Buca/Buca Bel./Yiğitler Mah.)-41044|14034.0|
|İzmir(Buca/Buca Bel./Yıldızlar Mah.)-41047|873.0|
|İzmir(Buca/Buca Bel./Yıldız Mah.)-41043|26517.0|
|İzmir(Buca/Buca Bel./Zafer Mah.)-41046|1578.0|
|İzmir(Çeşme/Çeşme Bel./16 Eylül Mah.)-41410|3653.0|
|İzmir(Çeşme/Çeşme Bel./Alaçatı Mah.)-193893|10715.0|
|İzmir(Çeşme/Çeşme Bel./Altınkum Mah.)-41395|212.0|
|İzmir(Çeşme/Çeşme Bel./Altınyunus Mah.)-41405|453.0|
|İzmir(Çeşme/Çeşme Bel./Ardıç Mah.)-41396|613.0|
|İzmir(Çeşme/Çeşme Bel./Boyalık Mah.)-41411|495.0|
|İzmir(Çeşme/Çeşme Bel./Çakabey Mah.)-41398|265.0|
|İzmir(Çeşme/Çeşme Bel./Celal Bayar Mah.)-41397|866.0|
|İzmir(Çeşme/Çeşme Bel./Çiftlik Mah.)-41406|2427.0|
|İzmir(Çeşme/Çeşme Bel./Cumhuriyet Mah.)-41413|1264.0|
|İzmir(Çeşme/Çeşme Bel./Dalyan Mah.)-41412|2592.0|
|İzmir(Çeşme/Çeşme Bel./Fahrettinpaşa Mah.)-41399|427.0|
|İzmir(Çeşme/Çeşme Bel./Germiyan Mah.)-194067|1783.0|
|İzmir(Çeşme/Çeşme Bel./Ildır Mah.)-194069|751.0|
|İzmir(Çeşme/Çeşme Bel./Ilıca Mah.)-41414|1282.0|
|İzmir(Çeşme/Çeşme Bel./İsmet İnönü Mah.)-41409|5780.0|
|İzmir(Çeşme/Çeşme Bel./Karaköy Mah.)-194071|28.0|
|İzmir(Çeşme/Çeşme Bel./Musalla Mah.)-41408|5534.0|
|İzmir(Çeşme/Çeşme Bel./Ovacık Mah.)-194065|3115.0|
|İzmir(Çeşme/Çeşme Bel./Reisdere Mah.)-41400|5199.0|
|İzmir(Çeşme/Çeşme Bel./Sakarya Mah.)-41401|1202.0|
|İzmir(Çeşme/Çeşme Bel./Şehit Mehmet Mah.)-41402|396.0|
|İzmir(Çeşme/Çeşme Bel./Şifne Mah.)-41403|1224.0|
|İzmir(Çeşme/Çeşme Bel./Üniversite Mah.)-41404|556.0|
|İzmir(Çeşme/Çeşme Bel./Yalı Mah.)-41407|1070.0|
|İzmir(Çiğli/Çiğli Bel./Ahmet Efendi Mah.)-41561|2029.0|
|İzmir(Çiğli/Çiğli Bel./Ahmet Taner Kışlalı Mah.)-41049|6354.0|
|İzmir(Çiğli/Çiğli Bel./Ataşehir Mah.)-41061|28864.0|
|İzmir(Çiğli/Çiğli Bel./Atatürk Mah.)-41051|12781.0|
|İzmir(Çiğli/Çiğli Bel./Aydınlıkevler Mah.)-41052|3937.0|
|İzmir(Çiğli/Çiğli Bel./Balatçık Mah.)-41053|19082.0|
|İzmir(Çiğli/Çiğli Bel./Çağdaş Mah.)-41054|6125.0|
|İzmir(Çiğli/Çiğli Bel./Cumhuriyet Mah.)-41539|6834.0|
|İzmir(Çiğli/Çiğli Bel./Egekent Mah.)-41055|8107.0|
|İzmir(Çiğli/Çiğli Bel./Esentepe Mah.)-41056|6224.0|
|İzmir(Çiğli/Çiğli Bel./Evka-2 Mah.)-41057|4139.0|
|İzmir(Çiğli/Çiğli Bel./Evka-5 Mah.)-41058|12717.0|
|İzmir(Çiğli/Çiğli Bel./Evka-6 Mah.)-41059|2263.0|
|İzmir(Çiğli/Çiğli Bel./Güzeltepe Mah.)-41060|6399.0|
|İzmir(Çiğli/Çiğli Bel./Harmandalı Gazi Mustafa Kemal Atatürk Mah.)-41538|2826.0|
|İzmir(Çiğli/Çiğli Bel./İnönü Mah.)-41540|7881.0|
|İzmir(Çiğli/Çiğli Bel./İzkent Mah.)-41062|6295.0|
|İzmir(Çiğli/Çiğli Bel./Kaklıç Mah.)-41063|1618.0|
|İzmir(Çiğli/Çiğli Bel./Köyiçi Mah.)-41064|3898.0|
|İzmir(Çiğli/Çiğli Bel./Küçük Çiğli Mah.)-41065|21784.0|
|İzmir(Çiğli/Çiğli Bel./Maltepe Mah.)-41066|4108.0|
|İzmir(Çiğli/Çiğli Bel./Sasalı Merkez Mah.)-41071|4677.0|
|İzmir(Çiğli/Çiğli Bel./Şirintepe Mah.)-41067|8355.0|
|İzmir(Çiğli/Çiğli Bel./Uğur Mumcu Mah.)-41068|6183.0|
|İzmir(Çiğli/Çiğli Bel./Yakakent Mah.)-41069|10307.0|
|İzmir(Çiğli/Çiğli Bel./Yeni Mahalle Mah.)-41070|12633.0|
|İzmir(Dikili/Dikili Bel./Bademli Mah.)-194075|1313.0|
|İzmir(Dikili/Dikili Bel./Bahçeli Mah.)-194077|753.0|
|İzmir(Dikili/Dikili Bel./Çağlan Mah.)-194079|113.0|
|İzmir(Dikili/Dikili Bel./Çandarlı Mah.)-194073|8381.0|
|İzmir(Dikili/Dikili Bel./Çukuralanı Mah.)-194081|107.0|
|İzmir(Dikili/Dikili Bel./Cumhuriyet Mah.)-41425|4131.0|
|İzmir(Dikili/Dikili Bel./Deliktaş Mah.)-194117|1447.0|
|İzmir(Dikili/Dikili Bel./Demirtaş Mah.)-194119|263.0|
|İzmir(Dikili/Dikili Bel./Denizköy Mah.)-194083|365.0|
|İzmir(Dikili/Dikili Bel./Esentepe Mah.)-194121|268.0|
|İzmir(Dikili/Dikili Bel./Gazipaşa Mah.)-41422|6236.0|
|İzmir(Dikili/Dikili Bel./Gökçeağıl Mah.)-194085|250.0|
|İzmir(Dikili/Dikili Bel./İslamlar Mah.)-194087|250.0|
|İzmir(Dikili/Dikili Bel./İsmetpaşa Mah.)-41423|10010.0|
|İzmir(Dikili/Dikili Bel./Kabakum Mah.)-194089|1932.0|
|İzmir(Dikili/Dikili Bel./Katıralanı Mah.)-194091|134.0|
|İzmir(Dikili/Dikili Bel./Kıratlı Mah.)-194093|680.0|
|İzmir(Dikili/Dikili Bel./Kıroba Mah.)-194095|70.0|
|İzmir(Dikili/Dikili Bel./Kızılçukur Mah.)-194097|203.0|
|İzmir(Dikili/Dikili Bel./Kocaoba Mah.)-194099|134.0|
|İzmir(Dikili/Dikili Bel./Mazılı Mah.)-194101|137.0|
|İzmir(Dikili/Dikili Bel./Merdivenli Mah.)-194103|198.0|
|İzmir(Dikili/Dikili Bel./Nebiler Mah.)-194105|192.0|
|İzmir(Dikili/Dikili Bel./Salihler Mah.)-194107|4016.0|
|İzmir(Dikili/Dikili Bel./Salimbey Mah.)-41424|6341.0|
|İzmir(Dikili/Dikili Bel./Samanlıkköy Mah.)-194109|81.0|
|İzmir(Dikili/Dikili Bel./Uzunburun Mah.)-194111|298.0|
|İzmir(Dikili/Dikili Bel./Yahşibey Mah.)-194113|225.0|
|İzmir(Dikili/Dikili Bel./Yaylayurt Mah.)-194123|503.0|
|İzmir(Dikili/Dikili Bel./Yenice Mah.)-194115|107.0|
|İzmir(Foça/Foça Bel./Atatürk Mah.)-41431|6745.0|
|İzmir(Foça/Foça Bel./Cumhuriyet Mah.)-41441|1483.0|
|İzmir(Foça/Foça Bel./Fatih Mah.)-41442|778.0|
|İzmir(Foça/Foça Bel./Fevzi Çakmak Mah.)-41443|1810.0|
|İzmir(Foça/Foça Bel./Fevzipaşa Mah.)-41432|1150.0|
|İzmir(Foça/Foça Bel./Hacıveli Mah.)-41434|2648.0|
|İzmir(Foça/Foça Bel./Ilıpınar Mah.)-194125|813.0|
|İzmir(Foça/Foça Bel./İsmetpaşa Mah.)-41433|3102.0|
|İzmir(Foça/Foça Bel./Kazım Dirik Mah.)-41435|4047.0|
|İzmir(Foça/Foça Bel./Kemal Atatürk Mah.)-41438|898.0|
|İzmir(Foça/Foça Bel./Koca Mehmetler Mah.)-41436|191.0|
|İzmir(Foça/Foça Bel./Kozbeyli Mah.)-194131|875.0|
|İzmir(Foça/Foça Bel./Mareşal Fevzi Çakmak Mah.)-41439|878.0|
|İzmir(Foça/Foça Bel./Mustafa Kemal Atatürk Mah.)-41440|6680.0|
|İzmir(Foça/Foça Bel./Yenibağarası Mah.)-194127|5264.0|
|İzmir(Foça/Foça Bel./Yeniköy Mah.)-194129|349.0|
|İzmir(Gaziemir/Gaziemir Bel./Aktepe Mah.)-41073|5980.0|
|İzmir(Gaziemir/Gaziemir Bel./Atatürk Mah.)-41085|6253.0|
|İzmir(Gaziemir/Gaziemir Bel./Atıfbey Mah.)-41074|15315.0|
|İzmir(Gaziemir/Gaziemir Bel./Beyazevler Mah.)-41075|6844.0|
|İzmir(Gaziemir/Gaziemir Bel./Binbaşı Reşatbey Mah.)-41076|3758.0|
|İzmir(Gaziemir/Gaziemir Bel./Dokuz Eylül Mah.)-41077|11452.0|
|İzmir(Gaziemir/Gaziemir Bel./Emrez Mah.)-41078|5373.0|
|İzmir(Gaziemir/Gaziemir Bel./Fatih Mah.)-41086|5678.0|
|İzmir(Gaziemir/Gaziemir Bel./Gazikent Mah.)-41080|7593.0|
|İzmir(Gaziemir/Gaziemir Bel./Gazi Mah.)-41079|15654.0|
|İzmir(Gaziemir/Gaziemir Bel./Hürriyet Mah.)-41087|9959.0|
|İzmir(Gaziemir/Gaziemir Bel./Irmak Mah.)-41081|16418.0|
|İzmir(Gaziemir/Gaziemir Bel./Menderes Mah.)-41088|7146.0|
|İzmir(Gaziemir/Gaziemir Bel./Sevgi Mah.)-41082|7499.0|
|İzmir(Gaziemir/Gaziemir Bel./Yeşil Mah.)-41083|8864.0|
|İzmir(Gaziemir/Gaziemir Bel./Zafer Mah.)-41084|3434.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Atatürk Mah.)-41089|2906.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Çamlı Mah.)-192863|2085.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Çelebi Mah.)-41091|2692.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Kahramandere Mah.)-41092|6134.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Küçükkaya Mah.)-192881|269.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Maltepe Mah.)-41093|4313.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Mustafa Kemal Paşa Mah.)-41096|4220.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Payamlı Mah.)-192889|365.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Siteler Mah.)-41090|3002.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Yaka Mah.)-41094|583.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Yalı Mah.)-41095|6030.0|
|İzmir(Güzelbahçe/Güzelbahçe Bel./Yelki Mah.)-41097|6875.0|
|İzmir(Karabağlar/Karabağlar Bel./Abdi İpekçi Mah.)-41145|7130.0|
|İzmir(Karabağlar/Karabağlar Bel./Adnan Süvari Mah.)-41146|3940.0|
|İzmir(Karabağlar/Karabağlar Bel./Ali Fuat Cebesoy Mah.)-41151|12421.0|
|İzmir(Karabağlar/Karabağlar Bel./Ali Fuat Erden Mah.)-41152|2224.0|
|İzmir(Karabağlar/Karabağlar Bel./Arap Hasan Mah.)-41159|9192.0|
|İzmir(Karabağlar/Karabağlar Bel./Aşık Veysel Mah.)-41160|1703.0|
|İzmir(Karabağlar/Karabağlar Bel./Aydın Mah.)-41163|8106.0|
|İzmir(Karabağlar/Karabağlar Bel./Bahar Mah.)-41165|10609.0|
|İzmir(Karabağlar/Karabağlar Bel./Bahçelievler Mah.)-41166|13896.0|
|İzmir(Karabağlar/Karabağlar Bel./Bahriye Üçok Mah.)-41167|2673.0|
|İzmir(Karabağlar/Karabağlar Bel./Barış Mah.)-41170|7428.0|
|İzmir(Karabağlar/Karabağlar Bel./Basın Sitesi Mah.)-41171|15698.0|
|İzmir(Karabağlar/Karabağlar Bel./Bozyaka Mah.)-41174|15577.0|
|İzmir(Karabağlar/Karabağlar Bel./Çalıkuşu Mah.)-41179|10911.0|
|İzmir(Karabağlar/Karabağlar Bel./Cennetçeşme Mah.)-41176|3105.0|
|İzmir(Karabağlar/Karabağlar Bel./Cennetoğlu Mah.)-41177|3833.0|
|İzmir(Karabağlar/Karabağlar Bel./Devrim Mah.)-41185|8020.0|
|İzmir(Karabağlar/Karabağlar Bel./Doğanay Mah.)-41186|10396.0|
|İzmir(Karabağlar/Karabağlar Bel./Esenlik Mah.)-41191|7894.0|
|İzmir(Karabağlar/Karabağlar Bel./Esentepe Mah.)-41192|5353.0|
|İzmir(Karabağlar/Karabağlar Bel./Esenyalı Mah.)-41193|7027.0|
|İzmir(Karabağlar/Karabağlar Bel./Fahrettin Altay Mah.)-41195|9518.0|
|İzmir(Karabağlar/Karabağlar Bel./Gazi Mah.)-41200|4079.0|
|İzmir(Karabağlar/Karabağlar Bel./General Asım Gündüz Mah.)-41201|1642.0|
|İzmir(Karabağlar/Karabağlar Bel./General Kazım Özalp Mah.)-41202|4999.0|
|İzmir(Karabağlar/Karabağlar Bel./Gülyaka Mah.)-41204|11153.0|
|İzmir(Karabağlar/Karabağlar Bel./Günaltay Mah.)-41205|20818.0|
|İzmir(Karabağlar/Karabağlar Bel./İhsan Alyanak Mah.)-41217|10415.0|
|İzmir(Karabağlar/Karabağlar Bel./Karabağlar Mah.)-41224|7621.0|
|İzmir(Karabağlar/Karabağlar Bel./Kavacık Mah.)-194865|713.0|
|İzmir(Karabağlar/Karabağlar Bel./Kazım Karabekir Mah.)-41225|11841.0|
|İzmir(Karabağlar/Karabağlar Bel./Kibar Mah.)-41229|5553.0|
|İzmir(Karabağlar/Karabağlar Bel./Limontepe Mah.)-41240|4534.0|
|İzmir(Karabağlar/Karabağlar Bel./Maliyeciler Mah.)-41241|5804.0|
|İzmir(Karabağlar/Karabağlar Bel./Metin Oktay Mah.)-41247|6496.0|
|İzmir(Karabağlar/Karabağlar Bel./Muammer Akar Mah.)-41252|6857.0|
|İzmir(Karabağlar/Karabağlar Bel./Osman Aksüner Mah.)-41259|683.0|
|İzmir(Karabağlar/Karabağlar Bel./Özgür Mah.)-41260|5506.0|
|İzmir(Karabağlar/Karabağlar Bel./Peker Mah.)-41262|10527.0|
|İzmir(Karabağlar/Karabağlar Bel./Poligon Mah.)-41264|3929.0|
|İzmir(Karabağlar/Karabağlar Bel./Refet Bele Mah.)-41265|12088.0|
|İzmir(Karabağlar/Karabağlar Bel./Reis Mah.)-41266|10043.0|
|İzmir(Karabağlar/Karabağlar Bel./Salih Omurtak Mah.)-41268|5730.0|
|İzmir(Karabağlar/Karabağlar Bel./Sarıyer Mah.)-41269|8403.0|
|İzmir(Karabağlar/Karabağlar Bel./Şehitler Mah.)-41277|3220.0|
|İzmir(Karabağlar/Karabağlar Bel./Selvili Mah.)-41272|8434.0|
|İzmir(Karabağlar/Karabağlar Bel./Sevgi Mah.)-41273|9726.0|
|İzmir(Karabağlar/Karabağlar Bel./Tahsin Yazıcı Mah.)-41278|8820.0|
|İzmir(Karabağlar/Karabağlar Bel./Tırazlı Mah.)-194867|151.0|
|İzmir(Karabağlar/Karabağlar Bel./Üçkuyular Mah.)-41291|8962.0|
|İzmir(Karabağlar/Karabağlar Bel./Uğur Mumcu Mah.)-41286|8391.0|
|İzmir(Karabağlar/Karabağlar Bel./Umut Mah.)-41289|9769.0|
|İzmir(Karabağlar/Karabağlar Bel./Uzundere Mah.)-41290|4049.0|
|İzmir(Karabağlar/Karabağlar Bel./Vatan Mah.)-41293|24325.0|
|İzmir(Karabağlar/Karabağlar Bel./Yaşar Kemal Mah.)-197247|7850.0|
|İzmir(Karabağlar/Karabağlar Bel./Yunus Emre Mah.)-41303|21457.0|
|İzmir(Karabağlar/Karabağlar Bel./Yurdoğlu Mah.)-41304|10245.0|
|İzmir(Karabağlar/Karabağlar Bel./Yüzbaşı Şerafettin Mah.)-41305|6085.0|
|İzmir(Karaburun/Karaburun Bel./Anbarseki Mah.)-194135|253.0|
|İzmir(Karaburun/Karaburun Bel./Bozköy Mah.)-194137|247.0|
|İzmir(Karaburun/Karaburun Bel./Eğlenhoca Mah.)-194155|507.0|
|İzmir(Karaburun/Karaburun Bel./Hasseki Mah.)-194139|137.0|
|İzmir(Karaburun/Karaburun Bel./İnecik Mah.)-194157|271.0|
|İzmir(Karaburun/Karaburun Bel./İskele Mah.)-41444|2281.0|
|İzmir(Karaburun/Karaburun Bel./Kösedere Mah.)-194159|488.0|
|İzmir(Karaburun/Karaburun Bel./Küçükbahçe Mah.)-194147|542.0|
|İzmir(Karaburun/Karaburun Bel./Merkez Mah.)-41445|1344.0|
|İzmir(Karaburun/Karaburun Bel./Mordoğan Mah.)-194133|6249.0|
|İzmir(Karaburun/Karaburun Bel./Parlak Mah.)-194149|156.0|
|İzmir(Karaburun/Karaburun Bel./Saip Mah.)-194141|519.0|
|İzmir(Karaburun/Karaburun Bel./Salman Mah.)-194151|132.0|
|İzmir(Karaburun/Karaburun Bel./Sarpıncık Mah.)-194143|141.0|
|İzmir(Karaburun/Karaburun Bel./Tepeboz Mah.)-194145|371.0|
|İzmir(Karaburun/Karaburun Bel./Yayla Mah.)-194153|87.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Aksoy Mah.)-41100|10728.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Alaybey Mah.)-41101|6990.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Atakent Mah.)-41103|6172.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Bahariye Mah.)-41104|11814.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Bahçelievler Mah.)-41105|24687.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Bahriye Üçok Mah.)-41106|11988.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Bostanlı Mah.)-41108|29564.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Cumhuriyet Mah.)-41110|12934.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Dedebaşı Mah.)-41113|20015.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Demirköprü Mah.)-41114|6811.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Donanmacı Mah.)-41116|9507.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Fikri Altay Mah.)-41118|7952.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Goncalar Mah.)-41120|9169.0|
|İzmir(Karşıyaka/Karşıyaka Bel./İmbatlı Mah.)-41122|8890.0|
|İzmir(Karşıyaka/Karşıyaka Bel./İnönü Mah.)-41138|8217.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Latife Hanım Mah.)-139722|2316.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Mavişehir Mah.)-41123|13952.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Mustafa Kemal Mah.)-100246|10406.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Nergiz Mah.)-41125|8028.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Örnekköy Mah.)-41128|24290.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Sancaklı Mah.)-192897|176.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Şemikler Mah.)-41132|28951.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Tersane Mah.)-41134|6431.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Tuna Mah.)-41135|5499.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Yalı Mah.)-41137|36948.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Yamanlar Mah.)-192901|143.0|
|İzmir(Karşıyaka/Karşıyaka Bel./Zübeyde Hanım Mah.)-41140|17046.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Akalan Mah.)-194161|1257.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Ansızca Mah.)-194163|618.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Armutlu 85.Yıl Cumhuriyet Mah.)-41457|5252.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Armutlu Hürriyet Mah.)-41458|5546.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Aşağıkızılca Mah.)-194165|1632.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Aşağı Yenmiş Mah.)-184538|588.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Atatürk Mah.)-41451|5902.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Bağyurdu 29 Ekim Mah.)-41460|1823.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Bağyurdu Kazımpaşa Mah.)-41461|2612.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Bağyurdu Kemal Atatürk Mah.)-41459|260.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Bağyurdu Yeni Mah.)-41463|1757.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Bayramlı Mah.)-194167|142.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Beşpınar Mah.)-194169|137.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Çambel Mah.)-194173|4730.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Çınarköy Mah.)-194175|1233.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Çiniliköy Mah.)-41455|569.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Cumalı Mah.)-194171|184.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Damlacık Mah.)-194177|1336.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Dereköy Mah.)-194179|416.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Gökçeyurt Mah.)-194183|248.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Gökyaka Mah.)-194185|111.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Halilbeyli Mah.)-41462|1408.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Hamzababa Mah.)-194181|100.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Kamberler Mah.)-194189|169.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Kızılüzüm Mah.)-194191|791.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Kuyucak Mah.)-194195|685.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Mehmet Akif Ersoy Mah.)-41452|19913.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Nazarköy Mah.)-194193|345.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Ören 75.Yıl Cumhuriyet Mah.)-41464|3866.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Ören Egemen Mah.)-41465|619.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Örnekköy Mah.)-41456|4141.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Ovacık Mah.)-194197|224.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Sarıçalı Mah.)-194187|411.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Sarılar Mah.)-194199|1009.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Sekiz Eylül Mah.)-41453|15563.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Sinancılar Mah.)-194201|722.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Soğukpınar Mah.)-41454|9920.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Sütçüler Mah.)-194203|4282.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Ulucak Cumhuriyet Mah.)-41467|3888.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Ulucak İstiklal Mah.)-41468|5599.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Ulucak Mustafa Kemal Atatürk Mah.)-41466|6658.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Vişneli Mah.)-194205|627.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Yenikurudere Mah.)-194207|317.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Yenmiş Mah.)-194209|343.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Yeşilköy Mah.)-194211|143.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Yeşilyurt Mah.)-194213|158.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Yiğitler Mah.)-194215|1573.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Yukarıkızılca Merkez Mah.)-41469|2788.0|
|İzmir(Kemalpaşa/Kemalpaşa Bel./Zeamet Mah.)-194217|75.0|
|İzmir(Kınık/Kınık Bel./Arpadere Mah.)-194223|294.0|
|İzmir(Kınık/Kınık Bel./Arpaseki Mah.)-194225|744.0|
|İzmir(Kınık/Kınık Bel./Aşağı Mah.)-41470|1288.0|
|İzmir(Kınık/Kınık Bel./Aziziye Mah.)-194227|201.0|
