name,ilce_adi,NDVI,NDBI
Güzelyurt Mahallesi,Konak,0.1104911974594393,0.1268417987855876
Hacı Beşir Mahallesi,Bayındır,0.2205190207752117,0.0900544797594862
Hacı İbrahim Mahallesi,Bayındır,0.4496122814878038,-0.0113546329625117
Hacı İsa Mahallesi,Urla,0.2174431105904931,0.0091104018385213
Hacıhamzalar Mahallesi,Bergama,0.5517729016682196,-0.0923963332763354
Hacıhasan Mahallesi,Ödemiş,0.5707542876835684,-0.1110267215340602
Hacıveli Mahallesi,Foça,0.309831493083103,-0.000509291155078938
Hacıömerli Mahallesi,Aliağa,0.3325695254535848,0.0603476402918215
Halilağalar Mahallesi,Bergama,0.5427244174638869,-0.1078836627423617
Halilbeyli Mahallesi,Kemalpaşa,0.3307007703992475,-0.0262374076996574
Haliller Mahallesi,Kiraz,0.4498327371430125,-0.026293505114274
Halkapınar Mahallesi,Tire,0.3640682798407755,-0.09061563594277824
Halıköy Mahallesi,Beydağ,0.5727658069594035,-0.1361335380504762
Hamam Mahallesi,Ödemiş,0.6149766761239877,-0.1473928952957827
Hamzababa Mahallesi,Kemalpaşa,0.7228556244998702,-0.234933288115248
Hamzahocalı Mahallesi,Kınık,0.3982450583763364,-0.0386150078813075
Hamzalısüleymaniye Mahallesi,Bergama,0.3215210196569171,0.0317673543222538
Harmandalı Gazi Mustafa Kemal Atatürk Mahallesi,Çiğli,0.4053942232634034,-0.0544797210051673
Hasan Özdemir Mahallesi,Konak,0.156463285741544,0.0592870930553137
Hasanlar Mahallesi,Menemen,0.4824809432610637,-0.0921718745459512
Hasançavuşlar Mahallesi,Tire,0.4454948234359182,-0.0522264788455052
Hasköy Mahallesi,Bayındır,0.4724298781318377,-0.1380605694470857
Hasseki Mahallesi,Karaburun,0.5120170839527801,-0.092855824372375
Hatay Mahallesi,Bayındır,0.3992705256881853,0.004343654933058
Hatundere Mahallesi,Menemen,0.4018757142796202,-0.0278780762968117
Havutçulu Mahallesi,Selçuk,0.5708558323836361,-0.17448717328458
Havuzbaşı Mahallesi,Bayındır,0.3886949983132438,-0.0663950204639511
Haykıran Mahallesi,Menemen,0.4152553338132386,-0.0396076101274874
Helvacı Mahallesi,Torbalı,0.5623102661892319,-0.1433802337857929
Hilal Mahallesi,Konak,0.2091336969181705,0.0351215668399908
Hisar Mahallesi,Kiraz,0.5181919556002977,-0.0704035854190617
Hisarköy Mahallesi,Bergama,0.6218509340583904,-0.1785232807077396
Hisarlık Mahallesi,Tire,0.6437034566493582,-0.22472400551265292
Horozgediği Mahallesi,Aliağa,0.2510259336386592,0.0059465453364919
Horzum Mahallesi,Ödemiş,0.5452844941345991,-0.1137842699373475
Hurşidiye Mahallesi,Konak,0.1150589179585659,0.1227094218694868
Huzur Mahallesi,Narlıdere,0.40284404460053763,-0.08707395451326815
Hürriyet Mahallesi,Ödemiş,0.39851258496611375,-0.06908634911939772
Hıdırlık Mahallesi,Seferihisar,0.4807479813024742,-0.1333083370871058
Ildır Mahallesi,Çeşme,0.39311897366091,0.0050058427657971
Ilgıncaber Mahallesi,Bergama,0.5072066804235569,-0.085929653293666
Ilıca Mahallesi,Narlıdere,0.40370461276934544,-0.09882406566497516
Ilıpınar Mahallesi,Foça,0.4344853797492521,-0.0701087742164264
Irmak Mahallesi,Menemen,0.3164878540469097,-0.03743678880873355
Işık Mahallesi,Ödemiş,0.5030087911275796,-0.0733833962541628
Işıklar Mahallesi,Bornova,0.35764578312091966,-0.022552661897090202
Işıklı Mahallesi,Tire,0.4660072446571008,-0.0875602191297872
Kabaağaç Mahallesi,Bayındır,0.6554102527422755,-0.2027481280182298
Kabakum Mahallesi,Dikili,0.3653666624858994,-0.026840018206546
Kadifekale Mahallesi,Konak,0.2460943083982078,0.0048727046319877
Kadriye Mahallesi,Bergama,0.3617153797168312,0.021416202232339
Kadıköy Mahallesi,Bergama,0.3278809302463132,0.0024042725069604
Kadıovacık Mahallesi,Urla,0.494488836520935,-0.0403126691287035
Kahraman Mescit Mahallesi,Konak,0.2143875747919082,0.0809953525662422
Kahramandere Mahallesi,Güzelbahçe,0.3496918115426226,-0.047821624960412
Kahramanlar Mahallesi,Konak,0.1249619193989687,0.0549978367771623
Kahrat Mahallesi,Tire,0.4316770544505354,-0.0731828372063316
Kaklıç Mahallesi,Çiğli,0.2926150784223588,-0.0226220784439135
Kalabak Mahallesi,Urla,0.38060636845902596,-0.014303625608959248
Kaleardı Mahallesi,Bergama,0.3718628049796538,0.0469714490461178
Kaleköy Mahallesi,Kiraz,0.4544520419250928,-0.062407903041854
Kalemköy Mahallesi,Kınık,0.4691043815664914,-0.0473533320160172
Kamberler Mahallesi,Kemalpaşa,0.6361938200779711,-0.1847563599374937
Kaplan Mahallesi,Tire,0.60617089032437,-0.1847190859446742
Kaplancık Mahallesi,Torbalı,0.525880144431314,-0.0950149223800123
Kapukaya Mahallesi,Bergama,0.425094054374527,0.0038713320139832016
Karabağ Mahallesi,Kiraz,0.5329954930719951,-0.0779912927525795
Karabağlar Mahallesi,Karabağlar,0.0813152933981766,0.0925823757104227
Karabulu Mahallesi,Kiraz,0.4635955143331195,-0.0116494173534008
Karaburç Mahallesi,Kiraz,0.4586508490369674,-0.033502627696842
Karaca Ali Mahallesi,Tire,0.56685555700368,-0.1727407724862212
Karacaağaç Mahallesi,Buca,0.4910616596505113,-0.1019035372856407
Karacaoğlan Mahallesi,Bornova,0.168947362375275,0.0305983137872154
Karadere Mahallesi,Kınık,0.4939266286218482,-0.0188389683914184
Karadoğan Mahallesi,Ödemiş,0.4658906025944283,-0.0966724262914608
Karahalilli Mahallesi,Bayındır,0.4528655002543972,-0.0857848259337589
Karahayıt Mahallesi,Bayındır,0.5077630098950422,-0.0782305693471787
Karahıdırlı Mahallesi,Bergama,0.4581035775734933,-0.0643256906880456
Karakova Mahallesi,Ödemiş,0.5042350908444742,-0.123459348786803
Karakuyu Mahallesi,Menderes,0.4491062631131797,-0.1011206378205684
Karakuzu Mahallesi,Aliağa,0.4274105666712409,-0.0341739012765119
Karaköy Mahallesi,Aliağa,0.35710116350626653,0.028076171882557545
Karakızlar Mahallesi,Torbalı,0.5162928396185607,-0.1252368725214466
Karalar Mahallesi,Bergama,0.4182911035395596,-0.0373008021044695
Karaman Mahallesi,Kiraz,0.4844212954562287,-0.0254747169664842
Karanfil Mahallesi,Buca,0.297746266375003,-0.0182260621816237
Karaoba Mahallesi,Beydağ,0.4577761014185323,-0.0337777682479291
Karaorman Mahallesi,Menemen,0.578749267518947,-0.1672381367796505
Karaot Mahallesi,Torbalı,0.5106033004336947,-0.1318210658632251
Karapınar Mahallesi,Bayındır,0.4923297400649939,-0.0631659243468387
Karateke Mahallesi,Tire,0.415766640858601,-0.0097728897559033
Karatekeli Mahallesi,Kınık,0.3229257919229723,0.0453078243975874
Karaveliler Mahallesi,Bergama,0.5584361106524884,-0.1613042821232212
Karaçam Mahallesi,Bornova,0.5173068502293813,-0.115287217767958
Karşıyaka Mahallesi,Torbalı,0.3627476493731909,-0.0895850277350844
Kasımpaşa Mahallesi,Menderes,0.2333114636093251,0.014120818042359899
Katrancı Mahallesi,Bergama,0.508229489835383,-0.0896190394013717
Katıralanı Mahallesi,Dikili,0.4572725554582607,-0.0108249188366305
Kavacık Mahallesi,Karabağlar,0.5756248884954573,-0.1578235938736154
Kavakdere Mahallesi,Seferihisar,0.5729401556918804,-0.1349028595378089
Kavaklıdere Mahallesi,Bornova,0.5616622213454704,-0.1850625910367073
Kayadibi Mahallesi,Bornova,0.5259052839994914,-0.1086496982350447
Kayaköy Mahallesi,Ödemiş,0.4891680833169414,-0.104148830936117
Kaymakçı Mahallesi,Ödemiş,0.4222081087050153,-0.0100943385326108
Kaynaklar Merkez Mahallesi,Buca,0.6222871713042776,-0.2169207965403746
Kazanlı Mahallesi,Ödemiş,0.5340758382047832,-0.1314259726267043
Kazım Dirik Mahallesi,Foça,0.2573457451099057,-0.01703315535904915
Kazım Karabekir Mahallesi,Torbalı,0.24393935212828122,0.03028087334883265
Kazımdirik Mahallesi,Bornova,0.2219359933251442,-0.0115206671945783
Kazımpaşa Mahallesi,Menemen,0.47322953200467366,-0.1103067208514227
Kaşıkçı Mahallesi,Bergama,0.4524485280335211,-0.0548861472512171
Keler Mahallesi,Menderes,0.4906413209610875,-0.1245774458373001
Kemal Atatürk Mahallesi,Menemen,0.4763652115002366,-0.10413162590714779
Kemal Reis Mahallesi,Konak,0.1404416956554901,0.0727722466290099
Kemalpaşa Mahallesi,Menderes,0.32570771479259314,-0.04852509626255805
Kemalpaşa Organize Sanayi Bölgesi,Kemalpaşa,0.1506200025656879,0.053289035880864
Kemenler Mahallesi,Ödemiş,0.4595713188944652,-0.0416520261526626
Kemer Mahallesi,Ödemiş,0.5214817302314749,-0.1177498813152897
Kerpiçlik Mahallesi,Ödemiş,0.608901274992746,-0.1756494708429223
Kesik Mahallesi,Menemen,0.3531980634623536,-0.0669445176118574
Kestelli Mahallesi,Konak,0.1340024002985853,0.1125689044304825
Ketenci Mahallesi,Tire,0.2654434956444049,0.0478737528879698
Kibar Mahallesi,Kiraz,0.2868349929420537,0.031776972717184854
Kireli Mahallesi,Tire,0.4534632716273132,-0.0861851975888018
Koca Mehmetler Mahallesi,Foça,0.4047055687517964,-0.0432828654460314
Kocaaliler Mahallesi,Tire,0.3966443454334276,0.0068167138408902
Kocahaliller Mahallesi,Bergama,0.5694906963478946,-0.0729524722758229
Kocakapı Mahallesi,Konak,0.1796370520090392,0.0508259357761215
Kocaköy Mahallesi,Bergama,0.535354936343077,-0.0750798583372263
Kocaoba Mahallesi,Dikili,0.4014268245142861,0.0197092223183302
Kocatepe Mahallesi,Konak,0.0841378114216675,0.1098425231224431
Kocaömerli Mahallesi,Kınık,0.4392992736170245,-0.0687153154427551
Kodukburun Mahallesi,Kınık,0.5502705228927375,-0.0904071175997734
Konak Mahallesi,Konak,0.1420394843109636,0.0487578146305904
Konaklı Mahallesi,Ödemiş,0.5214058148604969,-0.1264832056771012
Korutürk Mahallesi,Balçova,0.2520190003693164,-0.0121694871501917
Kosova Mahallesi,Konak,0.1673107692165905,0.054571321465182
Koyuneli Mahallesi,Bergama,0.4741593365338978,-0.0494701086849606
Kozağaç Mahallesi,Buca,0.1445534110254914,0.0391790996590393
Kozbeyli Mahallesi,Foça,0.4502411376421195,-0.0771984220763848
Kozluca Mahallesi,Bergama,0.481411860553409,-0.0977650639621438
Koşukavak Mahallesi,Bornova,0.0870452356662518,0.0562473858550147
Kubilay Mahallesi,Konak,0.2081299404857069,0.0608734663541818
Kurfallı Mahallesi,Bergama,0.3900198843081955,-0.0351432136501032
Kurt Mahallesi,Bayındır,0.1893875663816033,0.106543733170752
Kurtuluş Mahallesi,Bergama,0.24901893876072367,0.04713267863487102
Kurucuova Mahallesi,Ödemiş,0.4146786216252711,0.0023132323411881
Kurudere Mahallesi,Beydağ,0.5414561468580857,-0.1085180985198025
Kuruçeşme Mahallesi,Buca,0.1568542440456288,0.0442290419247283
Kurşak Mahallesi,Tire,0.4672679563064329,-0.0519688022440491
Kutlubeyler Mahallesi,Ödemiş,0.506748397035845,-0.0501359636132822
Kuvvetli Mahallesi,Ödemiş,0.452325150299702,-0.1086530407618373
Kuyucak Mahallesi,Kemalpaşa,0.5516492372765339,-0.13955365900571481
Kuşçuburun Mahallesi,Torbalı,0.3937235377054311,-0.033024712937367
Kuşçular Mahallesi,Urla,0.5259725695431563,-0.1051239958387193
Köfündere Mahallesi,Ödemiş,0.3979569253705751,0.0461693889768699
Körfez Mahallesi,Bayraklı,0.3889669725845006,-0.0176285984069919
Kösedere Mahallesi,Karaburun,0.523609200453583,-0.0805799792240831
Köseler Mahallesi,Ödemiş,0.5263083431717842,-0.08516257293095564
Köyiçi Mahallesi,Çiğli,0.253726688650682,0.0105596274599903
Kültür Mahallesi,Konak,0.24364173224416197,0.013220347044941998
Küner Mahallesi,Menderes,0.5071188318282805,-0.0918485149645804
Kürdüllü Mahallesi,Tire,0.5441686631591753,-0.1340743981377621
Küre Mahallesi,Ödemiş,0.6017635478192086,-0.1434745489932734
Küçük Çiğli Mahallesi,Çiğli,0.0979563033568545,0.0542700240225084
Küçükada Mahallesi,Konak,0.2554122602378992,-0.0108305180462756
Küçükavulcuk Mahallesi,Ödemiş,0.4331778305103901,-0.0164846700254192
Küçükbahçe Mahallesi,Karaburun,0.5135035355011367,-0.0667044853359869
Küçükburun Mahallesi,Tire,0.4566542694963247,-0.0834769767942746
Küçükkale Mahallesi,Tire,0.5711928944480419,-0.2036176621049029
Küçükkaya Mahallesi,Güzelbahçe,0.5449201061433038,-0.1159147504851326
Küçükkemerdere Mahallesi,Tire,0.5617602210328148,-0.1270844630075243
Küçükkömürcü Mahallesi,Tire,0.4966644900938746,-0.0879236641408562
Küçükören Mahallesi,Ödemiş,0.5514180981281163,-0.1022448950773098
Kılıç Reis Mahallesi,Konak,0.1073253912127893,0.1041174090619178
Kınık Organize Sanayi Bölgesi,Kınık,0.1570091872826884,0.0910971362693207
Kır Mahallesi,Menemen,0.6034179233791858,-0.2001316039940525
Kıranlı Mahallesi,Bergama,0.5256396664691191,-0.0696226022581057
Kıratlı Mahallesi,Dikili,0.4680101479798934,-0.0542976977590895
Kırbaş Mahallesi,Torbalı,0.4391724234142581,-0.0998001594026206
Kırcalar Mahallesi,Bergama,0.4085653552996373,-0.014060103468994
Kırklar Mahallesi,Buca,0.5268527550702405,-0.1200007535749158
Kırköy Mahallesi,Kiraz,0.4840552704595506,-0.026366848879211
Kıroba Mahallesi,Dikili,0.353741583632814,0.0482400457969108
Kırtepe Mahallesi,Tire,0.4556722825711,-0.0806166067415849
Kısık Mahallesi,Menderes,0.4380212389900497,-0.0594332859620078
Kızılay Mahallesi,Bornova,0.27370627507991,-0.0146998323498176
Kızılca Mahallesi,Ödemiş,0.5945153747618518,-0.1561757007224087
Kızılcaavlu Mahallesi,Ödemiş,0.4684224206767329,-0.0710944556373953
Kızılcaağaç Mahallesi,Bayındır,0.6461427506737938,-0.2142887173731627
Kızılcahavlu Mahallesi,Tire,0.4485112418334113,-0.0957050777614374
Kızılcaova Mahallesi,Bayındır,0.4861561279494037,-0.1237006312720463
Kızılkeçili Mahallesi,Bayındır,0.6380971075165477,-0.1980626315859595
Kızıloba Mahallesi,Bayındır,0.685476866821336,-0.2471632424135317
Kızıltepe Mahallesi,Bergama,0.3993569853460005,-0.0006924529888186988
Kızılçukur Mahallesi,Dikili,0.3125160211459233,0.0658594871572413
Kızılüzüm Mahallesi,Kemalpaşa,0.6489952129751873,-0.2504061286223446
Kışla Mahallesi,Ödemiş,0.3708597243018263,0.0499907009024561
Laka Mahallesi,Bornova,0.3333601053648897,0.0252965460307109
Lale Mahallesi,Konak,0.2206336413810735,0.0225614840321424
Laleli Mahallesi,Buca,0.1161560350980069,0.0878434969104569
Latife Hanım Mahallesi,Karşıyaka,0.4100199733625706,-0.0415329566548286
Levent Mahallesi,Konak,0.1349743244312305,0.0784564305252845
Limanreis Mahallesi,Narlıdere,0.6029258847034383,-0.2088555469896608
Limontepe Mahallesi,Karabağlar,0.2519988279343942,0.0087231911405935
Lütuflar Mahallesi,Bayındır,0.5282774620550225,-0.1135509050100604
M.Fevzi Çakmak Mahallesi,Urla,0.368074500958008,-0.0706990029110534
Mahmudiye Mahallesi,Bergama,0.3916918548941784,0.0095397275783915
Mahmutlar Mahallesi,Tire,0.4331227489406803,-0.0849997411268456
Maliyeciler Mahallesi,Karabağlar,0.1863062555546566,0.0356460039895513
Maltepe Mahallesi,Bergama,0.23426296698158014,0.003088598607393335
Manavkuyu Mahallesi,Bayraklı,0.2448728295927282,-0.0197160904129529
Mansuroğlu Mahallesi,Bayraklı,0.2055613774477262,-0.0061176716511892
Mareşal Fevzi Çakmak Mahallesi,Foça,0.4109093308988137,-0.063043984134668
Maruflar Mahallesi,Bergama,0.4534541691723694,-0.0395539066422065
Mavidere Mahallesi,Kiraz,0.4274089180498039,0.0069989426253259
Mavişehir Mahallesi,Karşıyaka,0.2201023403235673,-0.0288674758126805
Mazılı Mahallesi,Dikili,0.5466811057627207,-0.1009513278954444
Mecidiye Mahallesi,Konak,0.1876706713285201,0.0741038250553811
Mehmet Akif Ersoy Mahallesi,Kemalpaşa,0.4222751687327455,-0.0653823250943547
Mehmet Akif Mahallesi,Konak,0.1503675054976046,0.0638102041794123
Mehmet Ali Akman Mahallesi,Konak,0.2820351011491111,-0.0558132267010562
Mehmetler Mahallesi,Tire,0.4905084754370334,-0.1426047560743355
Mehtap Mahallesi,Konak,0.1453644408980969,0.0720898771033504
Mektep Mahallesi,Bayındır,0.4022293143583125,-0.1029398364615643
Menderes Mahallesi,Beydağ,0.27569402869739806,0.02306067965518507
Merdivenli Mahallesi,Dikili,0.5065152299427159,-0.0598098858647347
Meriç Mahallesi,Bornova,0.24732848986473,0.0127041865915181
Merkez Mahallesi,Karaburun,0.40712156336914207,-0.0558082057031768
Mermerli Mahallesi,Menemen,0.3840437634092007,-0.0622203243450991
Mersin Alanı Mahallesi,Seferihisar,0.5934336381071309,-0.1803533234077957
Mersinli Mahallesi,Konak,0.1462583721083032,0.0221710870556255
Mersinlidere Mahallesi,Kiraz,0.4185831806635366,0.0117049084128468
Mescitli Mahallesi,Ödemiş,0.4829775756267645,-0.0935367005936333
Metin Oktay Mahallesi,Karabağlar,0.1301744540533545,0.0715045161217865
Mevlana Mahallesi,Bornova,0.1549130189805694,0.0355668209218066
Meşrutiyet Mahallesi,Ödemiş,0.1980253785311912,0.1125241374654548
Millet Mahallesi,Konak,0.1263252905546349,0.0857038137052148
Mimar Sinan Mahallesi,Ödemiş,0.2458979752924971,0.01596393355085383
Mirali Mahallesi,Konak,0.1663217214094538,0.0887339339167082
Mithatpaşa Mahallesi,Menderes,0.20822819878783957,0.04161058269497143
Mordoğan Mahallesi,Karaburun,0.482389859253382,-0.0769136997891808
Muammer Akar Mahallesi,Karabağlar,0.3969476619359413,-0.0309407492219913
Muhittin Erener Mahallesi,Bayraklı,0.1039573712084789,0.0689881436291833
Murat Mahallesi,Konak,0.1668192242370643,0.0615662484305071
Murat Reis Mahallesi,Konak,0.1292359975031074,0.0794735871377825
Muratbey Mahallesi,Torbalı,0.360028197000272,-0.0821607500537473
Murathan Mahallesi,Buca,0.2192987986660952,0.0233762503667577
Muratlar Mahallesi,Bergama,0.5670118186729999,-0.1396903368273344
Mursallı Mahallesi,Ödemiş,0.4583986435602675,-0.0707926052002951
Musabey Mahallesi,Menemen,0.4118580218193038,-0.1068149811688593
Musacalı Mahallesi,Kınık,0.3857356479115965,-0.017777472149542
Musalar Mahallesi,Tire,0.4691167575432755,-0.0734084413342486
Musalla Mahallesi,Çeşme,0.307090632281032,0.019790674775797
Mustafa Kemal Atatürk Mahallesi,Foça,0.3799539990906325,-0.05471801569725778
Mustafa Kemal Mahallesi,Buca,0.22608299096038653,0.03964502889880955
Mustafa Kemal Paşa Mahallesi,Güzelbahçe,0.3390624264759104,-0.0202000069517039
Mutaflar Mahallesi,Beydağ,0.5103519706687892,-0.0615988847418431
Mıstıklar Mahallesi,Kınık,0.5355412409920425,-0.0969167726680111
Naime Mahallesi,Torbalı,0.5098658895662774,-0.1555275820119679
Naipli Mahallesi,Urla,0.4457211742858205,-0.0535092158329454
Naldöken Mahallesi,Bornova,0.3776946940806597,-0.0688788922105814
Namazgah Mahallesi,Konak,0.2784480107712332,-0.0043665414041574
Namık Kemal Mahallesi,Konak,0.3423508551084099,-0.050023808001388
Narlı Mahallesi,Narlıdere,0.5798462751774905,-0.2041065889636097
Narlıca Mahallesi,Bergama,0.4841705159499884,-0.0647311446083802
Nazarköy Mahallesi,Kemalpaşa,0.6384646760619184,-0.2159159400084536
Nebiler Mahallesi,Dikili,0.4212673696509296,0.0043045878403901
Necat Hepkon Mahallesi,Seferihisar,0.2087807849609223,0.0769298006072635
Necati Uza Mahallesi,Bayındır,0.3430035110289629,-0.0849235952939013
Nergiz Mahallesi,Karşıyaka,0.1277135414568393,0.0890286745452432
Nohutalan Mahallesi,Urla,0.5846181199701768,-0.1160546849646257
Ocaklı Mahallesi,Ödemiş,0.4656351032766306,-0.0625293171446123
Odunkapı Mahallesi,Konak,0.1611435956105239,0.0952920500850475
Okçular Mahallesi,Bergama,0.6013334516321844,-0.1619332279752503
Olgunlar Mahallesi,Kiraz,0.3520707434739708,0.0583411923180904
Onur Mahallesi,Balçova,0.15438989582571175,0.0647904250181727
Org.Nafiz Gürman Mahallesi,Bayraklı,0.2561678016772246,0.0304261770888064
Orhangazi Mahallesi,Ödemiş,0.399715404491491,0.0190574506611275
Orhanlı Mahallesi,Seferihisar,0.5551182962137382,-0.1131008377778887
Ormanköy Mahallesi,Torbalı,0.5602720464439102,-0.1474555529093369
Orta Mahalle,Bayındır,0.2390898763331453,0.0786257169657538
Orta Mahallesi,Menderes,0.5429044921210081,-0.1765641145123503
Ortaköy Mahallesi,Ödemiş,0.4319718488130501,-0.07026133503453126
Oruşlar Mahallesi,Bergama,0.4787167965009439,-0.0407490247989827
Osman Aksüner Mahallesi,Karabağlar,0.1666359726217584,0.0234676889446319
Osmancık Mahallesi,Tire,0.5802400006079914,-0.1508808242312028
Osmangazi Mahallesi,Bayraklı,0.2031916908720301,0.0054485723066
Osmaniye Mahallesi,Kınık,0.3473457687210869,-0.024651061338234
Osmanlar Mahallesi,Bayındır,0.6399569879871392,-0.1994928893361816
Ovacık Mahallesi,Ödemiş,0.5105703468140708,-0.10594122540903261
Ovakent Mahallesi,Ödemiş,0.5401662890272851,-0.1368801764427324
Oğlananası Atatürk Mahallesi,Menderes,0.351397040363155,-0.0093960843657202
Oğlananası Cumhuriyet Mahallesi,Menderes,0.4189136685503603,-0.0413480007154277
Oğuzlar Mahallesi,Ödemiş,0.3793810510709398,-0.06368184141217109
Palamutçuk Mahallesi,Beydağ,0.6057695682699564,-0.1819143219546522
Pamukyazı Mahallesi,Torbalı,0.3870045949907635,-0.0844639754797413
Pancar Mahallesi,Torbalı,0.394377065088689,0.0149154229321612
Parlak Mahallesi,Karaburun,0.4790328018735663,-0.0557831031348713
Payamlı Mahallesi,Seferihisar,0.5933226153880503,-0.17140124061818385
Pazaryeri Mahallesi,Konak,0.2096365835829243,0.0640389615210512
Paşa Mahallesi,Tire,0.4046911335216594,-0.0521340412918917
Paşaköy Mahallesi,Bergama,0.2808908954812196,0.0321494963303097
Peker Mahallesi,Karabağlar,0.1685476125359666,0.0588783687404351
Peşrefli Mahallesi,Tire,0.4514808024314451,-0.0767141410870997
Pireveliler Mahallesi,Bergama,0.502588559083286,-0.0527477049112811
Piri Reis Mahallesi,Konak,0.1354695982512583,0.0832487239734893
Pirinççi Mahallesi,Ödemiş,0.5558231548662278,-0.1302655321162259
Poligon Mahallesi,Karabağlar,0.5418266905219874,-0.1119153192991222
Postacılar Mahallesi,Bayraklı,0.1954670372648084,0.0428313762408143
Poyracık Mahallesi,Kınık,0.4032951021670323,-0.0434110298211288
Pınarbaşı Mahallesi,Kiraz,0.5535148229026168,-0.0980997928107136
Pınarköy Mahallesi,Bergama,0.494535127930189,-0.0624943947246254
Pınarlı Mahallesi,Bayındır,0.4593706449295708,-0.0576379898257144
R.Şevket İnce Mahallesi,Bayraklı,0.1367205538999545,0.0519786957365898
Rafet Paşa Mahallesi,Bornova,0.1031109957891594,0.0489528428505309
Rahmanlar Mahallesi,Bergama,0.3981644413708297,0.0325152094974695
Refet Bele Mahallesi,Karabağlar,0.1370628078208419,0.0656736178376698
Reis Mahallesi,Karabağlar,0.1232996986053047,0.0906491863632268
Reisdere Mahallesi,Çeşme,0.1732899618434571,0.0292404804136515
Rüstem Mahallesi,Urla,0.422973682523465,-0.0238889024775025
Sadıkpaşa Mahallesi,Bayındır,0.4874597397680688,-0.1460115123205907
Sahilevleri Mahallesi,Narlıdere,0.4178347067689082,-0.1061150834372665
Saip Mahallesi,Karaburun,0.4936452192404021,-0.0902729644262232
Saipler Mahallesi,Torbalı,0.4106282604047933,-0.0696557145091492
Sakarya Mahallesi,Konak,0.25077589618508067,0.0216944380595626
Salih Omurtak Mahallesi,Karabağlar,0.2727498954889097,0.0023520534911392
Salihler Mahallesi,Dikili,0.3520941025655146,-0.0073708652200055
Salimbey Mahallesi,Dikili,0.3350949825639188,0.0324067449557021
Salman Mahallesi,Karaburun,0.4214247965731283,-0.028132302939406
Samanlıkköy Mahallesi,Dikili,0.5244704934380047,-0.082051012690477
Samurlu Mahallesi,Aliağa,0.3645388870635772,-0.0269463898805913
Sancaklı Mahallesi,Menderes,0.47937203439906156,-0.07421376615752906
Sarnıçköy Mahallesi,Bornova,0.41979104958899,-0.0506290737496614
Sarpıncık Mahallesi,Karaburun,0.4924278630961415,-0.0875498786430259
Saruhanlı Mahallesi,Tire,0.560572958095733,-0.1238350410930374
Sarıcalar Mahallesi,Bergama,0.4130221578855046,-0.0446823212247203
Sarıcaoğlu Mahallesi,Bergama,0.5258785568513138,-0.0877851766108743
Sarıdere Mahallesi,Bergama,0.4418211417744572,-0.0621295059346114
Sarıkaya Mahallesi,Kiraz,0.4822422952573745,-0.060637854129582044
Sarılar Mahallesi,Tire,0.5895611569282773,-0.15658430942278212
Sarısu Mahallesi,Kiraz,0.6153581901317916,-0.1209709063233714
Sarıyer Mahallesi,Karabağlar,0.1002645314143515,0.1004385126734757
Sarıyurt Mahallesi,Bayındır,0.6878174934696705,-0.2465876341943318
Sarıçalı Mahallesi,Kemalpaşa,0.4276582675029162,-0.0542578454500512
Sasalı Merkez Mahallesi,Çiğli,-0.1151490600559056,-0.2007038264482962
Saygı Mahallesi,Konak,0.1409132943307842,0.0710515996907616
Saçlı Mahallesi,Kiraz,0.5512368442063439,-0.0938304002638246
Sağancı Mahallesi,Bergama,0.3371493350723685,0.0207919338312191
Sağlık Mahallesi,Torbalı,0.4709992723204017,-0.0899545425032544
Sekiköy Mahallesi,Ödemiş,0.4673530615851301,-0.0939928080761448
Seklik Mahallesi,Bergama,0.3438667951313789,0.0681179137448648
Selvili Mahallesi,Karabağlar,0.1377882889045741,0.0697084949862697
Selçuk Mahallesi,Bergama,0.31065270269906664,0.025353893007606848
Serintepe Mahallesi,Bornova,0.1423773320728296,0.0420352194256188
Sevgi Mahallesi,Gaziemir,0.2735025635801104,0.0178722017909451
Seydinnasrullah Mahallesi,Menemen,0.1625743862524284,0.0770683757247704
Seyhan Mahallesi,Buca,0.0537092766009424,0.0810084313321615
Seyrekli Mahallesi,Ödemiş,0.4846527182648377,-0.1440962980835561
Sinancılar Mahallesi,Kemalpaşa,0.6490388831622791,-0.2234158895766423
Sindel Mahallesi,Bergama,0.5030967062715249,-0.0964570095820649
Siteler Mahallesi,Güzelbahçe,0.3481323312080346,-0.0610950699905661
Solaklar Mahallesi,Kiraz,0.3850447626589437,0.0454363771917712
Somak Mahallesi,Tire,0.481146617218192,-0.1062254646705613
Soğukkuyu Mahallesi,Bayraklı,0.3100908422269159,-0.0416846732375774
Soğukpınar Mahallesi,Kemalpaşa,0.5819024857225482,-0.1906265519980699
Subaşı Mahallesi,Torbalı,0.3498126555138541,-0.0663251027111163
Sucahlı Mahallesi,Kınık,0.4117139610688803,-0.0415368676833225
Sultaniye Mahallesi,Selçuk,0.5488027734014104,-0.1417559002310112
Suludere Mahallesi,Kiraz,0.5037487112897766,-0.0919353502400732
Suçıktı Mahallesi,Ödemiş,0.5607503168461542,-0.1415380489812042
Söğütören Mahallesi,Bayındır,0.5726450382511881,-0.1535339660679537
Süleyman Demirel Mahallesi,Ödemiş,0.2579759781640321,0.0177410287783584
Süleymanlar Mahallesi,Ödemiş,0.5238369283467516,-0.0761676838963617
Süleymanlı Mahallesi,Bergama,0.38077608163651405,-0.029515608255704647
